transaction_id,customer_segment,historical_success_rate,average_transaction_amount,amount,payment_method,transaction_hour,failure_reason,retry_count,strategy_id,action,delay_hours,amount_to_average_ratio,is_high_value_transaction,is_late_night,customer_success_category,recovered
TXN_0001868,LOW_RELIABILITY,0.41,671.66,528.69,UPI,3,USER_ABANDONMENT,0,RETRY_30_MIN,RETRY,0.5,0.7871393264449276,0,1,LOW,0
TXN_0001868,LOW_RELIABILITY,0.41,671.66,528.69,UPI,3,USER_ABANDONMENT,0,RETRY_6_HOURS,RETRY,6.0,0.7871393264449276,0,1,LOW,0
TXN_0001868,LOW_RELIABILITY,0.41,671.66,528.69,UPI,3,USER_ABANDONMENT,0,PAYMENT_LINK,PAYMENT_LINK,1.0,0.7871393264449276,0,1,LOW,0
TXN_0001868,LOW_RELIABILITY,0.41,671.66,528.69,UPI,3,USER_ABANDONMENT,0,WAIT,WAIT,12.0,0.7871393264449276,0,1,LOW,1
TXN_0001869,LOW_RELIABILITY,0.41,671.66,508.49,UPI,6,NETWORK_TIMEOUT,0,RETRY_30_MIN,RETRY,0.5,0.7570645862489951,0,0,LOW,1
TXN_0001869,LOW_RELIABILITY,0.41,671.66,508.49,UPI,6,NETWORK_TIMEOUT,0,RETRY_6_HOURS,RETRY,6.0,0.7570645862489951,0,0,LOW,1
TXN_0001869,LOW_RELIABILITY,0.41,671.66,508.49,UPI,6,NETWORK_TIMEOUT,0,PAYMENT_LINK,PAYMENT_LINK,1.0,0.7570645862489951,0,0,LOW,0
TXN_0001869,LOW_RELIABILITY,0.41,671.66,508.49,UPI,6,NETWORK_TIMEOUT,0,WAIT,WAIT,12.0,0.7570645862489951,0,0,LOW,0
TXN_0001870,LOW_RELIABILITY,0.41,671.66,650.91,CARD,23,NETWORK_TIMEOUT,0,RETRY_30_MIN,RETRY,0.5,0.9691063931155645,0,0,LOW,0
TXN_0001870,LOW_RELIABILITY,0.41,671.66,650.91,CARD,23,NETWORK_TIMEOUT,0,RETRY_6_HOURS,RETRY,6.0,0.9691063931155645,0,0,LOW,1
TXN_0001870,LOW_RELIABILITY,0.41,671.66,650.91,CARD,23,NETWORK_TIMEOUT,0,PAYMENT_LINK,PAYMENT_LINK,1.0,0.9691063931155645,0,0,LOW,0
TXN_0001870,LOW_RELIABILITY,0.41,671.66,650.91,CARD,23,NETWORK_TIMEOUT,0,WAIT,WAIT,12.0,0.9691063931155645,0,0,LOW,1
TXN_0001871,LOW_RELIABILITY,0.41,671.66,786.07,UPI,1,TEMPORARY_BANK_ERROR,2,RETRY_30_MIN,RETRY,0.5,1.1703391596938928,0,1,LOW,0
TXN_0001871,LOW_RELIABILITY,0.41,671.66,786.07,UPI,1,TEMPORARY_BANK_ERROR,2,RETRY_6_HOURS,RETRY,6.0,1.1703391596938928,0,1,LOW,0
TXN_0001871,LOW_RELIABILITY,0.41,671.66,786.07,UPI,1,TEMPORARY_BANK_ERROR,2,PAYMENT_LINK,PAYMENT_LINK,1.0,1.1703391596938928,0,1,LOW,1
TXN_0001871,LOW_RELIABILITY,0.41,671.66,786.07,UPI,1,TEMPORARY_BANK_ERROR,2,WAIT,WAIT,12.0,1.1703391596938928,0,1,LOW,0
TXN_0001874,MEDIUM_RELIABILITY,0.67,673.11,959.57,CARD,14,USER_ABANDONMENT,1,RETRY_30_MIN,RETRY,0.5,1.4255768002258176,0,0,MEDIUM,0
TXN_0001874,MEDIUM_RELIABILITY,0.67,673.11,959.57,CARD,14,USER_ABANDONMENT,1,RETRY_6_HOURS,RETRY,6.0,1.4255768002258176,0,0,MEDIUM,0
TXN_0001874,MEDIUM_RELIABILITY,0.67,673.11,959.57,CARD,14,USER_ABANDONMENT,1,PAYMENT_LINK,PAYMENT_LINK,1.0,1.4255768002258176,0,0,MEDIUM,0
TXN_0001874,MEDIUM_RELIABILITY,0.67,673.11,959.57,CARD,14,USER_ABANDONMENT,1,WAIT,WAIT,12.0,1.4255768002258176,0,0,MEDIUM,0
TXN_0001878,MEDIUM_RELIABILITY,0.67,673.11,969.63,UPI,8,NETWORK_TIMEOUT,0,RETRY_30_MIN,RETRY,0.5,1.4405223514730132,0,0,MEDIUM,1
TXN_0001878,MEDIUM_RELIABILITY,0.67,673.11,969.63,UPI,8,NETWORK_TIMEOUT,0,RETRY_6_HOURS,RETRY,6.0,1.4405223514730132,0,0,MEDIUM,1
TXN_0001878,MEDIUM_RELIABILITY,0.67,673.11,969.63,UPI,8,NETWORK_TIMEOUT,0,PAYMENT_LINK,PAYMENT_LINK,1.0,1.4405223514730132,0,0,MEDIUM,1
TXN_0001878,MEDIUM_RELIABILITY,0.67,673.11,969.63,UPI,8,NETWORK_TIMEOUT,0,WAIT,WAIT,12.0,1.4405223514730132,0,0,MEDIUM,0
TXN_0001883,HIGH_RELIABILITY,0.89,10562.09,20162.75,UPI,19,USER_ABANDONMENT,1,RETRY_30_MIN,RETRY,0.5,1.9089735080841008,0,0,HIGH,1
TXN_0001883,HIGH_RELIABILITY,0.89,10562.09,20162.75,UPI,19,USER_ABANDONMENT,1,RETRY_6_HOURS,RETRY,6.0,1.9089735080841008,0,0,HIGH,0
TXN_0001883,HIGH_RELIABILITY,0.89,10562.09,20162.75,UPI,19,USER_ABANDONMENT,1,PAYMENT_LINK,PAYMENT_LINK,1.0,1.9089735080841008,0,0,HIGH,1
TXN_0001883,HIGH_RELIABILITY,0.89,10562.09,20162.75,UPI,19,USER_ABANDONMENT,1,WAIT,WAIT,12.0,1.9089735080841008,0,0,HIGH,1
TXN_0001898,LOW_RELIABILITY,0.37,2369.03,1977.08,WALLET,22,TECHNICAL_ERROR,2,RETRY_30_MIN,RETRY,0.5,0.8345525383806873,0,0,LOW,1
TXN_0001898,LOW_RELIABILITY,0.37,2369.03,1977.08,WALLET,22,TECHNICAL_ERROR,2,RETRY_6_HOURS,RETRY,6.0,0.8345525383806873,0,0,LOW,1
TXN_0001898,LOW_RELIABILITY,0.37,2369.03,1977.08,WALLET,22,TECHNICAL_ERROR,2,PAYMENT_LINK,PAYMENT_LINK,1.0,0.8345525383806873,0,0,LOW,0
TXN_0001898,LOW_RELIABILITY,0.37,2369.03,1977.08,WALLET,22,TECHNICAL_ERROR,2,WAIT,WAIT,12.0,0.8345525383806873,0,0,LOW,1
TXN_0001901,LOW_RELIABILITY,0.37,2369.03,2248.06,CARD,21,NETWORK_TIMEOUT,1,RETRY_30_MIN,RETRY,0.5,0.9489369066664415,0,0,LOW,0
TXN_0001901,LOW_RELIABILITY,0.37,2369.03,2248.06,CARD,21,NETWORK_TIMEOUT,1,RETRY_6_HOURS,RETRY,6.0,0.9489369066664415,0,0,LOW,0
TXN_0001901,LOW_RELIABILITY,0.37,2369.03,2248.06,CARD,21,NETWORK_TIMEOUT,1,PAYMENT_LINK,PAYMENT_LINK,1.0,0.9489369066664415,0,0,LOW,1
TXN_0001901,LOW_RELIABILITY,0.37,2369.03,2248.06,CARD,21,NETWORK_TIMEOUT,1,WAIT,WAIT,12.0,0.9489369066664415,0,0,LOW,0
TXN_0001902,LOW_RELIABILITY,0.37,2369.03,1837.79,CARD,12,AUTHENTICATION_FAILURE,0,RETRY_30_MIN,RETRY,0.5,0.7757563222078234,0,0,LOW,1
TXN_0001902,LOW_RELIABILITY,0.37,2369.03,1837.79,CARD,12,AUTHENTICATION_FAILURE,0,RETRY_6_HOURS,RETRY,6.0,0.7757563222078234,0,0,LOW,1
TXN_0001902,LOW_RELIABILITY,0.37,2369.03,1837.79,CARD,12,AUTHENTICATION_FAILURE,0,PAYMENT_LINK,PAYMENT_LINK,1.0,0.7757563222078234,0,0,LOW,1
TXN_0001902,LOW_RELIABILITY,0.37,2369.03,1837.79,CARD,12,AUTHENTICATION_FAILURE,0,WAIT,WAIT,12.0,0.7757563222078234,0,0,LOW,1
TXN_0001903,LOW_RELIABILITY,0.37,2369.03,100.0,CARD,0,INSUFFICIENT_FUNDS,2,RETRY_30_MIN,RETRY,0.5,0.042211369210183064,0,1,LOW,0
TXN_0001903,LOW_RELIABILITY,0.37,2369.03,100.0,CARD,0,INSUFFICIENT_FUNDS,2,RETRY_6_HOURS,RETRY,6.0,0.042211369210183064,0,1,LOW,1
TXN_0001903,LOW_RELIABILITY,0.37,2369.03,100.0,CARD,0,INSUFFICIENT_FUNDS,2,PAYMENT_LINK,PAYMENT_LINK,1.0,0.042211369210183064,0,1,LOW,0
TXN_0001903,LOW_RELIABILITY,0.37,2369.03,100.0,CARD,0,INSUFFICIENT_FUNDS,2,WAIT,WAIT,12.0,0.042211369210183064,0,1,LOW,0
TXN_0001904,LOW_RELIABILITY,0.37,2369.03,4314.45,UPI,23,TEMPORARY_BANK_ERROR,0,RETRY_30_MIN,RETRY,0.5,1.8211884188887433,0,0,LOW,1
TXN_0001904,LOW_RELIABILITY,0.37,2369.03,4314.45,UPI,23,TEMPORARY_BANK_ERROR,0,RETRY_6_HOURS,RETRY,6.0,1.8211884188887433,0,0,LOW,1
TXN_0001904,LOW_RELIABILITY,0.37,2369.03,4314.45,UPI,23,TEMPORARY_BANK_ERROR,0,PAYMENT_LINK,PAYMENT_LINK,1.0,1.8211884188887433,0,0,LOW,1
TXN_0001904,LOW_RELIABILITY,0.37,2369.03,4314.45,UPI,23,TEMPORARY_BANK_ERROR,0,WAIT,WAIT,12.0,1.8211884188887433,0,0,LOW,0
TXN_0001905,LOW_RELIABILITY,0.37,2369.03,3400.76,UPI,15,TEMPORARY_BANK_ERROR,0,RETRY_30_MIN,RETRY,0.5,1.4355073595522219,0,0,LOW,1
TXN_0001905,LOW_RELIABILITY,0.37,2369.03,3400.76,UPI,15,TEMPORARY_BANK_ERROR,0,RETRY_6_HOURS,RETRY,6.0,1.4355073595522219,0,0,LOW,1
TXN_0001905,LOW_RELIABILITY,0.37,2369.03,3400.76,UPI,15,TEMPORARY_BANK_ERROR,0,PAYMENT_LINK,PAYMENT_LINK,1.0,1.4355073595522219,0,0,LOW,1
TXN_0001905,LOW_RELIABILITY,0.37,2369.03,3400.76,UPI,15,TEMPORARY_BANK_ERROR,0,WAIT,WAIT,12.0,1.4355073595522219,0,0,LOW,1
TXN_0001906,LOW_RELIABILITY,0.37,2369.03,2012.44,UPI,23,TECHNICAL_ERROR,1,RETRY_30_MIN,RETRY,0.5,0.8494784785334082,0,0,LOW,1
TXN_0001906,LOW_RELIABILITY,0.37,2369.03,2012.44,UPI,23,TECHNICAL_ERROR,1,RETRY_6_HOURS,RETRY,6.0,0.8494784785334082,0,0,LOW,1
TXN_0001906,LOW_RELIABILITY,0.37,2369.03,2012.44,UPI,23,TECHNICAL_ERROR,1,PAYMENT_LINK,PAYMENT_LINK,1.0,0.8494784785334082,0,0,LOW,0
TXN_0001906,LOW_RELIABILITY,0.37,2369.03,2012.44,UPI,23,TECHNICAL_ERROR,1,WAIT,WAIT,12.0,0.8494784785334082,0,0,LOW,0
TXN_0001916,LOW_RELIABILITY,0.6,358.25,377.16,WALLET,4,INSUFFICIENT_FUNDS,1,RETRY_30_MIN,RETRY,0.5,1.052784368457781,0,1,LOW,0
TXN_0001916,LOW_RELIABILITY,0.6,358.25,377.16,WALLET,4,INSUFFICIENT_FUNDS,1,RETRY_6_HOURS,RETRY,6.0,1.052784368457781,0,1,LOW,0
TXN_0001916,LOW_RELIABILITY,0.6,358.25,377.16,WALLET,4,INSUFFICIENT_FUNDS,1,PAYMENT_LINK,PAYMENT_LINK,1.0,1.052784368457781,0,1,LOW,1
TXN_0001916,LOW_RELIABILITY,0.6,358.25,377.16,WALLET,4,INSUFFICIENT_FUNDS,1,WAIT,WAIT,12.0,1.052784368457781,0,1,LOW,0
TXN_0001925,LOW_RELIABILITY,0.38,4937.81,6869.12,UPI,12,TEMPORARY_BANK_ERROR,2,RETRY_30_MIN,RETRY,0.5,1.3911268355809558,0,0,LOW,1
TXN_0001925,LOW_RELIABILITY,0.38,4937.81,6869.12,UPI,12,TEMPORARY_BANK_ERROR,2,RETRY_6_HOURS,RETRY,6.0,1.3911268355809558,0,0,LOW,1
TXN_0001925,LOW_RELIABILITY,0.38,4937.81,6869.12,UPI,12,TEMPORARY_BANK_ERROR,2,PAYMENT_LINK,PAYMENT_LINK,1.0,1.3911268355809558,0,0,LOW,0
TXN_0001925,LOW_RELIABILITY,0.38,4937.81,6869.12,UPI,12,TEMPORARY_BANK_ERROR,2,WAIT,WAIT,12.0,1.3911268355809558,0,0,LOW,1
TXN_0001926,LOW_RELIABILITY,0.38,4937.81,778.9,UPI,17,AUTHENTICATION_FAILURE,0,RETRY_30_MIN,RETRY,0.5,0.15774199493297633,0,0,LOW,1
TXN_0001926,LOW_RELIABILITY,0.38,4937.81,778.9,UPI,17,AUTHENTICATION_FAILURE,0,RETRY_6_HOURS,RETRY,6.0,0.15774199493297633,0,0,LOW,0
TXN_0001926,LOW_RELIABILITY,0.38,4937.81,778.9,UPI,17,AUTHENTICATION_FAILURE,0,PAYMENT_LINK,PAYMENT_LINK,1.0,0.15774199493297633,0,0,LOW,0
TXN_0001926,LOW_RELIABILITY,0.38,4937.81,778.9,UPI,17,AUTHENTICATION_FAILURE,0,WAIT,WAIT,12.0,0.15774199493297633,0,0,LOW,1
TXN_0001927,LOW_RELIABILITY,0.38,4937.81,7216.29,CARD,14,INSUFFICIENT_FUNDS,0,RETRY_30_MIN,RETRY,0.5,1.461435332667721,0,0,LOW,0
TXN_0001927,LOW_RELIABILITY,0.38,4937.81,7216.29,CARD,14,INSUFFICIENT_FUNDS,0,RETRY_6_HOURS,RETRY,6.0,1.461435332667721,0,0,LOW,0
TXN_0001927,LOW_RELIABILITY,0.38,4937.81,7216.29,CARD,14,INSUFFICIENT_FUNDS,0,PAYMENT_LINK,PAYMENT_LINK,1.0,1.461435332667721,0,0,LOW,1
TXN_0001927,LOW_RELIABILITY,0.38,4937.81,7216.29,CARD,14,INSUFFICIENT_FUNDS,0,WAIT,WAIT,12.0,1.461435332667721,0,0,LOW,0
TXN_0001928,LOW_RELIABILITY,0.38,4937.81,7676.02,UPI,22,TEMPORARY_BANK_ERROR,0,RETRY_30_MIN,RETRY,0.5,1.554539360566729,0,0,LOW,1
TXN_0001928,LOW_RELIABILITY,0.38,4937.81,7676.02,UPI,22,TEMPORARY_BANK_ERROR,0,RETRY_6_HOURS,RETRY,6.0,1.554539360566729,0,0,LOW,1
TXN_0001928,LOW_RELIABILITY,0.38,4937.81,7676.02,UPI,22,TEMPORARY_BANK_ERROR,0,PAYMENT_LINK,PAYMENT_LINK,1.0,1.554539360566729,0,0,LOW,0
TXN_0001928,LOW_RELIABILITY,0.38,4937.81,7676.02,UPI,22,TEMPORARY_BANK_ERROR,0,WAIT,WAIT,12.0,1.554539360566729,0,0,LOW,0
TXN_0001936,LOW_RELIABILITY,0.38,4937.81,6251.12,CARD,20,NETWORK_TIMEOUT,0,RETRY_30_MIN,RETRY,0.5,1.2659701365585148,0,0,LOW,1
TXN_0001936,LOW_RELIABILITY,0.38,4937.81,6251.12,CARD,20,NETWORK_TIMEOUT,0,RETRY_6_HOURS,RETRY,6.0,1.2659701365585148,0,0,LOW,1
TXN_0001936,LOW_RELIABILITY,0.38,4937.81,6251.12,CARD,20,NETWORK_TIMEOUT,0,PAYMENT_LINK,PAYMENT_LINK,1.0,1.2659701365585148,0,0,LOW,0
TXN_0001936,LOW_RELIABILITY,0.38,4937.81,6251.12,CARD,20,NETWORK_TIMEOUT,0,WAIT,WAIT,12.0,1.2659701365585148,0,0,LOW,0
TXN_0001944,LOW_RELIABILITY,0.53,6166.81,10940.3,UPI,13,NETWORK_TIMEOUT,1,RETRY_30_MIN,RETRY,0.5,1.774061467760479,0,0,LOW,1
TXN_0001944,LOW_RELIABILITY,0.53,6166.81,10940.3,UPI,13,NETWORK_TIMEOUT,1,RETRY_6_HOURS,RETRY,6.0,1.774061467760479,0,0,LOW,1
TXN_0001944,LOW_RELIABILITY,0.53,6166.81,10940.3,UPI,13,NETWORK_TIMEOUT,1,PAYMENT_LINK,PAYMENT_LINK,1.0,1.774061467760479,0,0,LOW,1
TXN_0001944,LOW_RELIABILITY,0.53,6166.81,10940.3,UPI,13,NETWORK_TIMEOUT,1,WAIT,WAIT,12.0,1.774061467760479,0,0,LOW,0
TXN_0001959,MEDIUM_RELIABILITY,0.71,2185.68,3253.01,UPI,19,INSUFFICIENT_FUNDS,0,RETRY_30_MIN,RETRY,0.5,1.4883285750887598,0,0,MEDIUM,0
TXN_0001959,MEDIUM_RELIABILITY,0.71,2185.68,3253.01,UPI,19,INSUFFICIENT_FUNDS,0,RETRY_6_HOURS,RETRY,6.0,1.4883285750887598,0,0,MEDIUM,1
TXN_0001959,MEDIUM_RELIABILITY,0.71,2185.68,3253.01,UPI,19,INSUFFICIENT_FUNDS,0,PAYMENT_LINK,PAYMENT_LINK,1.0,1.4883285750887598,0,0,MEDIUM,0
TXN_0001959,MEDIUM_RELIABILITY,0.71,2185.68,3253.01,UPI,19,INSUFFICIENT_FUNDS,0,WAIT,WAIT,12.0,1.4883285750887598,0,0,MEDIUM,1
TXN_0001972,LOW_RELIABILITY,0.57,5686.48,9392.17,UPI,4,TEMPORARY_BANK_ERROR,0,RETRY_30_MIN,RETRY,0.5,1.6516667604563808,0,1,LOW,0
TXN_0001972,LOW_RELIABILITY,0.57,5686.48,9392.17,UPI,4,TEMPORARY_BANK_ERROR,0,RETRY_6_HOURS,RETRY,6.0,1.6516667604563808,0,1,LOW,0
TXN_0001972,LOW_RELIABILITY,0.57,5686.48,9392.17,UPI,4,TEMPORARY_BANK_ERROR,0,PAYMENT_LINK,PAYMENT_LINK,1.0,1.6516667604563808,0,1,LOW,1
TXN_0001972,LOW_RELIABILITY,0.57,5686.48,9392.17,UPI,4,TEMPORARY_BANK_ERROR,0,WAIT,WAIT,12.0,1.6516667604563808,0,1,LOW,0
TXN_0001973,LOW_RELIABILITY,0.57,5686.48,4363.16,WALLET,7,INSUFFICIENT_FUNDS,1,RETRY_30_MIN,RETRY,0.5,0.7672866166767491,0,0,LOW,0
TXN_0001973,LOW_RELIABILITY,0.57,5686.48,4363.16,WALLET,7,INSUFFICIENT_FUNDS,1,RETRY_6_HOURS,RETRY,6.0,0.7672866166767491,0,0,LOW,1
TXN_0001973,LOW_RELIABILITY,0.57,5686.48,4363.16,WALLET,7,INSUFFICIENT_FUNDS,1,PAYMENT_LINK,PAYMENT_LINK,1.0,0.7672866166767491,0,0,LOW,0
TXN_0001973,LOW_RELIABILITY,0.57,5686.48,4363.16,WALLET,7,INSUFFICIENT_FUNDS,1,WAIT,WAIT,12.0,0.7672866166767491,0,0,LOW,1
TXN_0001977,LOW_RELIABILITY,0.57,5686.48,1520.15,NET_BANKING,23,NETWORK_TIMEOUT,1,RETRY_30_MIN,RETRY,0.5,0.267327063490947,0,0,LOW,1
TXN_0001977,LOW_RELIABILITY,0.57,5686.48,1520.15,NET_BANKING,23,NETWORK_TIMEOUT,1,RETRY_6_HOURS,RETRY,6.0,0.267327063490947,0,0,LOW,0
TXN_0001977,LOW_RELIABILITY,0.57,5686.48,1520.15,NET_BANKING,23,NETWORK_TIMEOUT,1,PAYMENT_LINK,PAYMENT_LINK,1.0,0.267327063490947,0,0,LOW,1
TXN_0001977,LOW_RELIABILITY,0.57,5686.48,1520.15,NET_BANKING,23,NETWORK_TIMEOUT,1,WAIT,WAIT,12.0,0.267327063490947,0,0,LOW,0
TXN_0001983,LOW_RELIABILITY,0.57,5686.48,10453.67,CARD,1,AUTHENTICATION_FAILURE,0,RETRY_30_MIN,RETRY,0.5,1.8383376007653243,0,1,LOW,1
TXN_0001983,LOW_RELIABILITY,0.57,5686.48,10453.67,CARD,1,AUTHENTICATION_FAILURE,0,RETRY_6_HOURS,RETRY,6.0,1.8383376007653243,0,1,LOW,1
TXN_0001983,LOW_RELIABILITY,0.57,5686.48,10453.67,CARD,1,AUTHENTICATION_FAILURE,0,PAYMENT_LINK,PAYMENT_LINK,1.0,1.8383376007653243,0,1,LOW,1
TXN_0001983,LOW_RELIABILITY,0.57,5686.48,10453.67,CARD,1,AUTHENTICATION_FAILURE,0,WAIT,WAIT,12.0,1.8383376007653243,0,1,LOW,1
TXN_0001986,LOW_RELIABILITY,0.64,3005.8,2029.03,CARD,17,TEMPORARY_BANK_ERROR,1,RETRY_30_MIN,RETRY,0.5,0.6750382593652272,0,0,MEDIUM,0
TXN_0001986,LOW_RELIABILITY,0.64,3005.8,2029.03,CARD,17,TEMPORARY_BANK_ERROR,1,RETRY_6_HOURS,RETRY,6.0,0.6750382593652272,0,0,MEDIUM,1
TXN_0001986,LOW_RELIABILITY,0.64,3005.8,2029.03,CARD,17,TEMPORARY_BANK_ERROR,1,PAYMENT_LINK,PAYMENT_LINK,1.0,0.6750382593652272,0,0,MEDIUM,1
TXN_0001986,LOW_RELIABILITY,0.64,3005.8,2029.03,CARD,17,TEMPORARY_BANK_ERROR,1,WAIT,WAIT,12.0,0.6750382593652272,0,0,MEDIUM,0
TXN_0001987,LOW_RELIABILITY,0.64,3005.8,2946.85,CARD,2,TECHNICAL_ERROR,0,RETRY_30_MIN,RETRY,0.5,0.9803879166943907,0,1,MEDIUM,1
TXN_0001987,LOW_RELIABILITY,0.64,3005.8,2946.85,CARD,2,TECHNICAL_ERROR,0,RETRY_6_HOURS,RETRY,6.0,0.9803879166943907,0,1,MEDIUM,1
TXN_0001987,LOW_RELIABILITY,0.64,3005.8,2946.85,CARD,2,TECHNICAL_ERROR,0,PAYMENT_LINK,PAYMENT_LINK,1.0,0.9803879166943907,0,1,MEDIUM,1
TXN_0001987,LOW_RELIABILITY,0.64,3005.8,2946.85,CARD,2,TECHNICAL_ERROR,0,WAIT,WAIT,12.0,0.9803879166943907,0,1,MEDIUM,0
TXN_0001990,LOW_RELIABILITY,0.64,3005.8,4750.37,CARD,21,TEMPORARY_BANK_ERROR,0,RETRY_30_MIN,RETRY,0.5,1.5804012242996872,0,0,MEDIUM,1
TXN_0001990,LOW_RELIABILITY,0.64,3005.8,4750.37,CARD,21,TEMPORARY_BANK_ERROR,0,RETRY_6_HOURS,RETRY,6.0,1.5804012242996872,0,0,MEDIUM,1
TXN_0001990,LOW_RELIABILITY,0.64,3005.8,4750.37,CARD,21,TEMPORARY_BANK_ERROR,0,PAYMENT_LINK,PAYMENT_LINK,1.0,1.5804012242996872,0,0,MEDIUM,0
TXN_0001990,LOW_RELIABILITY,0.64,3005.8,4750.37,CARD,21,TEMPORARY_BANK_ERROR,0,WAIT,WAIT,12.0,1.5804012242996872,0,0,MEDIUM,1
TXN_0001993,LOW_RELIABILITY,0.64,3005.8,4660.79,NET_BANKING,19,NETWORK_TIMEOUT,2,RETRY_30_MIN,RETRY,0.5,1.5505988422383392,0,0,MEDIUM,0
TXN_0001993,LOW_RELIABILITY,0.64,3005.8,4660.79,NET_BANKING,19,NETWORK_TIMEOUT,2,RETRY_6_HOURS,RETRY,6.0,1.5505988422383392,0,0,MEDIUM,0
TXN_0001993,LOW_RELIABILITY,0.64,3005.8,4660.79,NET_BANKING,19,NETWORK_TIMEOUT,2,PAYMENT_LINK,PAYMENT_LINK,1.0,1.5505988422383392,0,0,MEDIUM,1
TXN_0001993,LOW_RELIABILITY,0.64,3005.8,4660.79,NET_BANKING,19,NETWORK_TIMEOUT,2,WAIT,WAIT,12.0,1.5505988422383392,0,0,MEDIUM,1
TXN_0001995,LOW_RELIABILITY,0.64,3005.8,3831.87,NET_BANKING,7,TEMPORARY_BANK_ERROR,0,RETRY_30_MIN,RETRY,0.5,1.2748253376804843,0,0,MEDIUM,1
TXN_0001995,LOW_RELIABILITY,0.64,3005.8,3831.87,NET_BANKING,7,TEMPORARY_BANK_ERROR,0,RETRY_6_HOURS,RETRY,6.0,1.2748253376804843,0,0,MEDIUM,1
TXN_0001995,LOW_RELIABILITY,0.64,3005.8,3831.87,NET_BANKING,7,TEMPORARY_BANK_ERROR,0,PAYMENT_LINK,PAYMENT_LINK,1.0,1.2748253376804843,0,0,MEDIUM,1
TXN_0001995,LOW_RELIABILITY,0.64,3005.8,3831.87,NET_BANKING,7,TEMPORARY_BANK_ERROR,0,WAIT,WAIT,12.0,1.2748253376804843,0,0,MEDIUM,1
TXN_0002013,HIGH_RELIABILITY,0.92,14030.6,19409.29,UPI,23,USER_ABANDONMENT,0,RETRY_30_MIN,RETRY,0.5,1.383354240018246,0,0,HIGH,1
TXN_0002013,HIGH_RELIABILITY,0.92,14030.6,19409.29,UPI,23,USER_ABANDONMENT,0,RETRY_6_HOURS,RETRY,6.0,1.383354240018246,0,0,HIGH,1
TXN_0002013,HIGH_RELIABILITY,0.92,14030.6,19409.29,UPI,23,USER_ABANDONMENT,0,PAYMENT_LINK,PAYMENT_LINK,1.0,1.383354240018246,0,0,HIGH,1
TXN_0002013,HIGH_RELIABILITY,0.92,14030.6,19409.29,UPI,23,USER_ABANDONMENT,0,WAIT,WAIT,12.0,1.383354240018246,0,0,HIGH,1
TXN_0002017,LOW_RELIABILITY,0.6,3117.16,3396.88,WALLET,12,INSUFFICIENT_FUNDS,0,RETRY_30_MIN,RETRY,0.5,1.0897355284938854,0,0,LOW,1
TXN_0002017,LOW_RELIABILITY,0.6,3117.16,3396.88,WALLET,12,INSUFFICIENT_FUNDS,0,RETRY_6_HOURS,RETRY,6.0,1.0897355284938854,0,0,LOW,1
TXN_0002017,LOW_RELIABILITY,0.6,3117.16,3396.88,WALLET,12,INSUFFICIENT_FUNDS,0,PAYMENT_LINK,PAYMENT_LINK,1.0,1.0897355284938854,0,0,LOW,1
TXN_0002017,LOW_RELIABILITY,0.6,3117.16,3396.88,WALLET,12,INSUFFICIENT_FUNDS,0,WAIT,WAIT,12.0,1.0897355284938854,0,0,LOW,1
TXN_0002019,LOW_RELIABILITY,0.6,3117.16,2746.24,CARD,3,AUTHENTICATION_FAILURE,0,RETRY_30_MIN,RETRY,0.5,0.8810070705385671,0,1,LOW,1
TXN_0002019,LOW_RELIABILITY,0.6,3117.16,2746.24,CARD,3,AUTHENTICATION_FAILURE,0,RETRY_6_HOURS,RETRY,6.0,0.8810070705385671,0,1,LOW,0
TXN_0002019,LOW_RELIABILITY,0.6,3117.16,2746.24,CARD,3,AUTHENTICATION_FAILURE,0,PAYMENT_LINK,PAYMENT_LINK,1.0,0.8810070705385671,0,1,LOW,0
TXN_0002019,LOW_RELIABILITY,0.6,3117.16,2746.24,CARD,3,AUTHENTICATION_FAILURE,0,WAIT,WAIT,12.0,0.8810070705385671,0,1,LOW,0
TXN_0002020,LOW_RELIABILITY,0.6,3117.16,4753.03,NET_BANKING,22,AUTHENTICATION_FAILURE,0,RETRY_30_MIN,RETRY,0.5,1.5247950057103261,0,0,LOW,0
TXN_0002020,LOW_RELIABILITY,0.6,3117.16,4753.03,NET_BANKING,22,AUTHENTICATION_FAILURE,0,RETRY_6_HOURS,RETRY,6.0,1.5247950057103261,0,0,LOW,1
TXN_0002020,LOW_RELIABILITY,0.6,3117.16,4753.03,NET_BANKING,22,AUTHENTICATION_FAILURE,0,PAYMENT_LINK,PAYMENT_LINK,1.0,1.5247950057103261,0,0,LOW,1
TXN_0002020,LOW_RELIABILITY,0.6,3117.16,4753.03,NET_BANKING,22,AUTHENTICATION_FAILURE,0,WAIT,WAIT,12.0,1.5247950057103261,0,0,LOW,0
TXN_0002021,LOW_RELIABILITY,0.6,3117.16,3517.14,UPI,15,TEMPORARY_BANK_ERROR,0,RETRY_30_MIN,RETRY,0.5,1.1283155179714868,0,0,LOW,0
TXN_0002021,LOW_RELIABILITY,0.6,3117.16,3517.14,UPI,15,TEMPORARY_BANK_ERROR,0,RETRY_6_HOURS,RETRY,6.0,1.1283155179714868,0,0,LOW,1
