transaction_id,customer_id,customer_segment,historical_success_rate,average_transaction_amount,amount,payment_method,transaction_hour,status,failure_reason,retry_count
TXN_0002421,CUST_00235,MEDIUM_RELIABILITY,0.7,9650.61,10992.28,UPI,7,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0002423,CUST_00235,MEDIUM_RELIABILITY,0.7,9650.61,11023.58,UPI,2,FAILED,TECHNICAL_ERROR,0
TXN_0002426,CUST_00236,MEDIUM_RELIABILITY,0.65,9713.85,15337.41,UPI,9,FAILED,NETWORK_TIMEOUT,1
TXN_0002431,CUST_00237,MEDIUM_RELIABILITY,0.66,8965.86,20270.22,UPI,16,FAILED,NETWORK_TIMEOUT,0
TXN_0002436,CUST_00237,MEDIUM_RELIABILITY,0.66,8965.86,6999.83,UPI,15,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0002444,CUST_00237,MEDIUM_RELIABILITY,0.66,8965.86,9067.92,NET_BANKING,6,FAILED,NETWORK_TIMEOUT,1
TXN_0002447,CUST_00238,MEDIUM_RELIABILITY,0.77,9933.17,16462.75,UPI,14,FAILED,TEMPORARY_BANK_ERROR,1
TXN_0002448,CUST_00238,MEDIUM_RELIABILITY,0.77,9933.17,11366.12,CARD,8,FAILED,INSUFFICIENT_FUNDS,0
TXN_0002452,CUST_00238,MEDIUM_RELIABILITY,0.77,9933.17,11811.06,CARD,13,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0002455,CUST_00239,MEDIUM_RELIABILITY,0.67,5761.62,100.0,WALLET,7,FAILED,USER_ABANDONMENT,0
TXN_0002456,CUST_00239,MEDIUM_RELIABILITY,0.67,5761.62,4309.96,UPI,17,FAILED,TEMPORARY_BANK_ERROR,1
TXN_0002458,CUST_00239,MEDIUM_RELIABILITY,0.67,5761.62,7221.22,UPI,22,FAILED,TEMPORARY_BANK_ERROR,1
TXN_0002460,CUST_00239,MEDIUM_RELIABILITY,0.67,5761.62,2522.29,UPI,0,FAILED,INSUFFICIENT_FUNDS,1
TXN_0002467,CUST_00240,HIGH_RELIABILITY,0.99,8323.37,6599.79,WALLET,18,FAILED,USER_ABANDONMENT,0
TXN_0002481,CUST_00242,MEDIUM_RELIABILITY,0.75,6461.8,3486.39,WALLET,11,FAILED,TEMPORARY_BANK_ERROR,2
TXN_0002484,CUST_00242,MEDIUM_RELIABILITY,0.75,6461.8,8934.61,WALLET,16,FAILED,TECHNICAL_ERROR,0
TXN_0002495,CUST_00244,MEDIUM_RELIABILITY,0.66,3169.15,4057.4,UPI,15,FAILED,NETWORK_TIMEOUT,1
TXN_0002496,CUST_00244,MEDIUM_RELIABILITY,0.66,3169.15,6737.17,UPI,8,FAILED,USER_ABANDONMENT,1
TXN_0002497,CUST_00244,MEDIUM_RELIABILITY,0.66,3169.15,3036.88,CARD,17,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0002499,CUST_00244,MEDIUM_RELIABILITY,0.66,3169.15,2233.54,WALLET,9,FAILED,INSUFFICIENT_FUNDS,0
TXN_0002502,CUST_00244,MEDIUM_RELIABILITY,0.66,3169.15,3416.14,WALLET,19,FAILED,INSUFFICIENT_FUNDS,1
TXN_0002503,CUST_00244,MEDIUM_RELIABILITY,0.66,3169.15,1876.52,UPI,18,FAILED,USER_ABANDONMENT,0
TXN_0002504,CUST_00244,MEDIUM_RELIABILITY,0.66,3169.15,3430.75,UPI,6,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0002505,CUST_00244,MEDIUM_RELIABILITY,0.66,3169.15,5022.72,CARD,17,FAILED,AUTHENTICATION_FAILURE,1
TXN_0002509,CUST_00245,LOW_RELIABILITY,0.63,6253.79,8129.68,CARD,17,FAILED,AUTHENTICATION_FAILURE,0
TXN_0002511,CUST_00245,LOW_RELIABILITY,0.63,6253.79,3875.07,CARD,11,FAILED,INSUFFICIENT_FUNDS,0
TXN_0002512,CUST_00245,LOW_RELIABILITY,0.63,6253.79,7050.58,UPI,12,FAILED,AUTHENTICATION_FAILURE,0
TXN_0002514,CUST_00245,LOW_RELIABILITY,0.63,6253.79,4670.63,UPI,1,FAILED,TECHNICAL_ERROR,0
TXN_0002516,CUST_00245,LOW_RELIABILITY,0.63,6253.79,6997.35,CARD,1,FAILED,INSUFFICIENT_FUNDS,0
TXN_0002517,CUST_00245,LOW_RELIABILITY,0.63,6253.79,3278.91,CARD,22,FAILED,TEMPORARY_BANK_ERROR,1
TXN_0002519,CUST_00245,LOW_RELIABILITY,0.63,6253.79,7684.67,CARD,4,FAILED,NETWORK_TIMEOUT,3
TXN_0002523,CUST_00246,HIGH_RELIABILITY,0.93,9681.86,7954.83,UPI,15,FAILED,INSUFFICIENT_FUNDS,0
TXN_0002525,CUST_00247,LOW_RELIABILITY,0.43,1479.22,1264.37,NET_BANKING,17,FAILED,INSUFFICIENT_FUNDS,0
TXN_0002526,CUST_00247,LOW_RELIABILITY,0.43,1479.22,291.43,CARD,3,FAILED,INSUFFICIENT_FUNDS,0
TXN_0002527,CUST_00247,LOW_RELIABILITY,0.43,1479.22,1249.44,NET_BANKING,21,FAILED,INSUFFICIENT_FUNDS,1
TXN_0002528,CUST_00247,LOW_RELIABILITY,0.43,1479.22,1298.39,UPI,15,FAILED,AUTHENTICATION_FAILURE,3
TXN_0002529,CUST_00247,LOW_RELIABILITY,0.43,1479.22,1854.15,CARD,21,FAILED,NETWORK_TIMEOUT,1
TXN_0002530,CUST_00247,LOW_RELIABILITY,0.43,1479.22,1066.1,CARD,13,FAILED,NETWORK_TIMEOUT,0
TXN_0002531,CUST_00247,LOW_RELIABILITY,0.43,1479.22,2472.47,UPI,18,FAILED,INSUFFICIENT_FUNDS,2
TXN_0002533,CUST_00248,LOW_RELIABILITY,0.48,2602.8,3967.88,CARD,23,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0002534,CUST_00248,LOW_RELIABILITY,0.48,2602.8,2369.26,CARD,16,FAILED,TECHNICAL_ERROR,0
TXN_0002537,CUST_00248,LOW_RELIABILITY,0.48,2602.8,3789.21,CARD,4,FAILED,AUTHENTICATION_FAILURE,0
TXN_0002538,CUST_00248,LOW_RELIABILITY,0.48,2602.8,2199.51,UPI,20,FAILED,TECHNICAL_ERROR,1
TXN_0002540,CUST_00248,LOW_RELIABILITY,0.48,2602.8,4081.72,NET_BANKING,16,FAILED,AUTHENTICATION_FAILURE,0
TXN_0002542,CUST_00248,LOW_RELIABILITY,0.48,2602.8,2833.47,UPI,1,FAILED,AUTHENTICATION_FAILURE,0
TXN_0002548,CUST_00249,MEDIUM_RELIABILITY,0.78,1238.48,1274.29,UPI,8,FAILED,USER_ABANDONMENT,0
TXN_0002551,CUST_00249,MEDIUM_RELIABILITY,0.78,1238.48,1907.79,CARD,12,FAILED,INSUFFICIENT_FUNDS,0
TXN_0002554,CUST_00250,MEDIUM_RELIABILITY,0.86,9869.0,10828.75,NET_BANKING,6,FAILED,TEMPORARY_BANK_ERROR,3
TXN_0002563,CUST_00251,MEDIUM_RELIABILITY,0.8,5592.92,9238.7,UPI,2,FAILED,INSUFFICIENT_FUNDS,0
TXN_0002576,CUST_00252,MEDIUM_RELIABILITY,0.72,8231.05,14153.21,UPI,15,FAILED,TECHNICAL_ERROR,2
TXN_0002580,CUST_00252,MEDIUM_RELIABILITY,0.72,8231.05,8238.58,CARD,4,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0002582,CUST_00253,MEDIUM_RELIABILITY,0.8,2044.86,3085.2,UPI,7,FAILED,TEMPORARY_BANK_ERROR,1
TXN_0002587,CUST_00253,MEDIUM_RELIABILITY,0.8,2044.86,2773.9,UPI,4,FAILED,TEMPORARY_BANK_ERROR,1
TXN_0002588,CUST_00253,MEDIUM_RELIABILITY,0.8,2044.86,2048.32,WALLET,11,FAILED,NETWORK_TIMEOUT,0
TXN_0002589,CUST_00253,MEDIUM_RELIABILITY,0.8,2044.86,2551.07,UPI,18,FAILED,NETWORK_TIMEOUT,1
TXN_0002592,CUST_00253,MEDIUM_RELIABILITY,0.8,2044.86,2299.77,UPI,1,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0002596,CUST_00254,LOW_RELIABILITY,0.61,5793.25,5573.51,UPI,17,FAILED,AUTHENTICATION_FAILURE,1
TXN_0002599,CUST_00254,LOW_RELIABILITY,0.61,5793.25,5653.28,UPI,20,FAILED,USER_ABANDONMENT,0
TXN_0002600,CUST_00254,LOW_RELIABILITY,0.61,5793.25,8406.66,CARD,3,FAILED,TECHNICAL_ERROR,1
TXN_0002601,CUST_00254,LOW_RELIABILITY,0.61,5793.25,5992.79,CARD,8,FAILED,TECHNICAL_ERROR,1
TXN_0002612,CUST_00255,MEDIUM_RELIABILITY,0.86,7394.34,1962.87,UPI,9,FAILED,USER_ABANDONMENT,2
TXN_0002635,CUST_00258,MEDIUM_RELIABILITY,0.66,750.49,1455.67,UPI,8,FAILED,NETWORK_TIMEOUT,0
TXN_0002637,CUST_00258,MEDIUM_RELIABILITY,0.66,750.49,625.42,UPI,20,FAILED,AUTHENTICATION_FAILURE,2
TXN_0002643,CUST_00258,MEDIUM_RELIABILITY,0.66,750.49,100.0,UPI,14,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0002645,CUST_00258,MEDIUM_RELIABILITY,0.66,750.49,1079.9,CARD,9,FAILED,NETWORK_TIMEOUT,1
TXN_0002649,CUST_00259,MEDIUM_RELIABILITY,0.73,8200.26,8999.48,WALLET,0,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0002652,CUST_00259,MEDIUM_RELIABILITY,0.73,8200.26,5019.4,UPI,18,FAILED,AUTHENTICATION_FAILURE,0
TXN_0002663,CUST_00260,MEDIUM_RELIABILITY,0.87,1928.96,1964.06,UPI,16,FAILED,NETWORK_TIMEOUT,0
TXN_0002668,CUST_00260,MEDIUM_RELIABILITY,0.87,1928.96,537.13,UPI,10,FAILED,NETWORK_TIMEOUT,0
TXN_0002680,CUST_00262,MEDIUM_RELIABILITY,0.86,8500.13,13109.15,UPI,23,FAILED,AUTHENTICATION_FAILURE,0
TXN_0002689,CUST_00263,LOW_RELIABILITY,0.59,3387.11,891.63,UPI,15,FAILED,INSUFFICIENT_FUNDS,2
TXN_0002690,CUST_00263,LOW_RELIABILITY,0.59,3387.11,4595.72,CARD,13,FAILED,NETWORK_TIMEOUT,1
TXN_0002692,CUST_00263,LOW_RELIABILITY,0.59,3387.11,4333.72,CARD,23,FAILED,INSUFFICIENT_FUNDS,0
TXN_0002693,CUST_00263,LOW_RELIABILITY,0.59,3387.11,3421.27,CARD,3,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0002698,CUST_00264,LOW_RELIABILITY,0.47,2059.17,2011.79,CARD,5,FAILED,TECHNICAL_ERROR,3
TXN_0002699,CUST_00264,LOW_RELIABILITY,0.47,2059.17,2944.9,CARD,6,FAILED,USER_ABANDONMENT,0
TXN_0002700,CUST_00264,LOW_RELIABILITY,0.47,2059.17,2232.69,UPI,18,FAILED,NETWORK_TIMEOUT,0
TXN_0002702,CUST_00264,LOW_RELIABILITY,0.47,2059.17,1160.03,WALLET,3,FAILED,NETWORK_TIMEOUT,0
TXN_0002705,CUST_00265,MEDIUM_RELIABILITY,0.66,8714.86,5800.39,UPI,2,FAILED,INSUFFICIENT_FUNDS,0
TXN_0002707,CUST_00265,MEDIUM_RELIABILITY,0.66,8714.86,8395.18,UPI,22,FAILED,TECHNICAL_ERROR,0
TXN_0002708,CUST_00265,MEDIUM_RELIABILITY,0.66,8714.86,5620.15,WALLET,16,FAILED,USER_ABANDONMENT,1
TXN_0002717,CUST_00266,MEDIUM_RELIABILITY,0.83,9997.32,5513.55,UPI,5,FAILED,AUTHENTICATION_FAILURE,1
TXN_0002723,CUST_00266,MEDIUM_RELIABILITY,0.83,9997.32,1912.29,UPI,7,FAILED,USER_ABANDONMENT,1
TXN_0002730,CUST_00267,MEDIUM_RELIABILITY,0.87,5776.6,2283.18,CARD,13,FAILED,AUTHENTICATION_FAILURE,0
TXN_0002736,CUST_00267,MEDIUM_RELIABILITY,0.87,5776.6,6205.66,CARD,20,FAILED,TECHNICAL_ERROR,1
TXN_0002737,CUST_00267,MEDIUM_RELIABILITY,0.87,5776.6,9263.66,UPI,17,FAILED,AUTHENTICATION_FAILURE,1
TXN_0002739,CUST_00267,MEDIUM_RELIABILITY,0.87,5776.6,6951.81,UPI,17,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0002741,CUST_00268,LOW_RELIABILITY,0.57,6624.41,2692.01,UPI,22,FAILED,USER_ABANDONMENT,2
TXN_0002743,CUST_00268,LOW_RELIABILITY,0.57,6624.41,9821.64,UPI,0,FAILED,TEMPORARY_BANK_ERROR,2
TXN_0002745,CUST_00268,LOW_RELIABILITY,0.57,6624.41,3828.67,UPI,9,FAILED,TEMPORARY_BANK_ERROR,1
TXN_0002749,CUST_00268,LOW_RELIABILITY,0.57,6624.41,5501.97,NET_BANKING,2,FAILED,AUTHENTICATION_FAILURE,1
TXN_0002751,CUST_00268,LOW_RELIABILITY,0.57,6624.41,4043.22,CARD,4,FAILED,INSUFFICIENT_FUNDS,0
TXN_0002765,CUST_00270,MEDIUM_RELIABILITY,0.75,1727.01,948.13,UPI,5,FAILED,TECHNICAL_ERROR,0
TXN_0002782,CUST_00271,HIGH_RELIABILITY,0.98,9486.44,10243.17,CARD,12,FAILED,TEMPORARY_BANK_ERROR,3
TXN_0002790,CUST_00272,MEDIUM_RELIABILITY,0.7,6881.16,7409.35,UPI,13,FAILED,NETWORK_TIMEOUT,3
TXN_0002791,CUST_00272,MEDIUM_RELIABILITY,0.7,6881.16,12243.9,UPI,22,FAILED,AUTHENTICATION_FAILURE,0
TXN_0002795,CUST_00272,MEDIUM_RELIABILITY,0.7,6881.16,6750.77,UPI,6,FAILED,USER_ABANDONMENT,2
TXN_0002798,CUST_00273,HIGH_RELIABILITY,0.95,6014.28,4665.25,CARD,6,FAILED,TEMPORARY_BANK_ERROR,1
TXN_0002804,CUST_00273,HIGH_RELIABILITY,0.95,6014.28,7736.46,CARD,5,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0002811,CUST_00274,LOW_RELIABILITY,0.38,4766.7,5294.09,CARD,11,FAILED,INSUFFICIENT_FUNDS,0
TXN_0002814,CUST_00274,LOW_RELIABILITY,0.38,4766.7,8766.8,NET_BANKING,17,FAILED,AUTHENTICATION_FAILURE,0
TXN_0002823,CUST_00275,HIGH_RELIABILITY,0.94,11812.46,16511.21,UPI,8,FAILED,NETWORK_TIMEOUT,0
TXN_0002827,CUST_00276,MEDIUM_RELIABILITY,0.76,8595.72,9610.98,CARD,15,FAILED,AUTHENTICATION_FAILURE,1
TXN_0002828,CUST_00276,MEDIUM_RELIABILITY,0.76,8595.72,5925.89,CARD,3,FAILED,TEMPORARY_BANK_ERROR,2
TXN_0002829,CUST_00276,MEDIUM_RELIABILITY,0.76,8595.72,9135.97,UPI,23,FAILED,USER_ABANDONMENT,0
TXN_0002830,CUST_00276,MEDIUM_RELIABILITY,0.76,8595.72,9201.51,NET_BANKING,3,FAILED,INSUFFICIENT_FUNDS,0
TXN_0002834,CUST_00277,MEDIUM_RELIABILITY,0.77,5828.91,4886.11,UPI,22,FAILED,TECHNICAL_ERROR,1
TXN_0002837,CUST_00278,MEDIUM_RELIABILITY,0.84,4333.09,4585.86,UPI,16,FAILED,NETWORK_TIMEOUT,0
TXN_0002842,CUST_00278,MEDIUM_RELIABILITY,0.84,4333.09,3409.75,CARD,22,FAILED,TECHNICAL_ERROR,0
TXN_0002843,CUST_00279,MEDIUM_RELIABILITY,0.68,773.44,1033.21,UPI,2,FAILED,INSUFFICIENT_FUNDS,3
TXN_0002844,CUST_00279,MEDIUM_RELIABILITY,0.68,773.44,353.46,NET_BANKING,0,FAILED,NETWORK_TIMEOUT,0
TXN_0002845,CUST_00279,MEDIUM_RELIABILITY,0.68,773.44,494.79,CARD,7,FAILED,AUTHENTICATION_FAILURE,2
TXN_0002848,CUST_00279,MEDIUM_RELIABILITY,0.68,773.44,1065.12,UPI,8,FAILED,NETWORK_TIMEOUT,0
TXN_0002861,CUST_00281,MEDIUM_RELIABILITY,0.8,2523.16,1454.91,CARD,20,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0002864,CUST_00281,MEDIUM_RELIABILITY,0.8,2523.16,3137.71,CARD,0,FAILED,INSUFFICIENT_FUNDS,0
TXN_0002866,CUST_00282,LOW_RELIABILITY,0.39,298.9,100.0,UPI,17,FAILED,TEMPORARY_BANK_ERROR,1
TXN_0002870,CUST_00282,LOW_RELIABILITY,0.39,298.9,169.05,CARD,12,FAILED,TECHNICAL_ERROR,2
TXN_0002871,CUST_00282,LOW_RELIABILITY,0.39,298.9,449.0,NET_BANKING,16,FAILED,NETWORK_TIMEOUT,0
TXN_0002872,CUST_00282,LOW_RELIABILITY,0.39,298.9,411.99,CARD,18,FAILED,INSUFFICIENT_FUNDS,2
TXN_0002877,CUST_00283,LOW_RELIABILITY,0.45,4211.44,4384.08,CARD,5,FAILED,AUTHENTICATION_FAILURE,0
TXN_0002878,CUST_00283,LOW_RELIABILITY,0.45,4211.44,3398.08,UPI,9,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0002879,CUST_00283,LOW_RELIABILITY,0.45,4211.44,1210.94,UPI,7,FAILED,INSUFFICIENT_FUNDS,1
TXN_0002880,CUST_00283,LOW_RELIABILITY,0.45,4211.44,454.05,UPI,5,FAILED,NETWORK_TIMEOUT,1
TXN_0002887,CUST_00284,MEDIUM_RELIABILITY,0.74,4656.01,4021.68,CARD,18,FAILED,USER_ABANDONMENT,0
TXN_0002891,CUST_00284,MEDIUM_RELIABILITY,0.74,4656.01,5683.84,UPI,6,FAILED,NETWORK_TIMEOUT,0
TXN_0002894,CUST_00285,LOW_RELIABILITY,0.61,2568.14,1786.03,UPI,13,FAILED,NETWORK_TIMEOUT,0
TXN_0002895,CUST_00285,LOW_RELIABILITY,0.61,2568.14,1665.94,UPI,2,FAILED,AUTHENTICATION_FAILURE,1
TXN_0002896,CUST_00285,LOW_RELIABILITY,0.61,2568.14,2670.75,UPI,0,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0002899,CUST_00285,LOW_RELIABILITY,0.61,2568.14,2059.68,UPI,13,FAILED,INSUFFICIENT_FUNDS,1
TXN_0002901,CUST_00285,LOW_RELIABILITY,0.61,2568.14,3749.15,NET_BANKING,22,FAILED,INSUFFICIENT_FUNDS,0
TXN_0002903,CUST_00285,LOW_RELIABILITY,0.61,2568.14,3870.34,UPI,21,FAILED,TEMPORARY_BANK_ERROR,2
TXN_0002904,CUST_00285,LOW_RELIABILITY,0.61,2568.14,2864.74,CARD,8,FAILED,USER_ABANDONMENT,1
TXN_0002911,CUST_00287,MEDIUM_RELIABILITY,0.74,6409.82,8571.48,UPI,20,FAILED,TEMPORARY_BANK_ERROR,1
TXN_0002912,CUST_00287,MEDIUM_RELIABILITY,0.74,6409.82,9391.25,CARD,12,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0002917,CUST_00287,MEDIUM_RELIABILITY,0.74,6409.82,6685.3,CARD,1,FAILED,NETWORK_TIMEOUT,0
TXN_0002921,CUST_00287,MEDIUM_RELIABILITY,0.74,6409.82,9730.07,UPI,0,FAILED,AUTHENTICATION_FAILURE,1
TXN_0002934,CUST_00289,LOW_RELIABILITY,0.39,6500.8,2353.92,UPI,22,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0002935,CUST_00289,LOW_RELIABILITY,0.39,6500.8,7594.75,CARD,14,FAILED,INSUFFICIENT_FUNDS,0
TXN_0002936,CUST_00289,LOW_RELIABILITY,0.39,6500.8,4998.02,UPI,17,FAILED,NETWORK_TIMEOUT,0
TXN_0002939,CUST_00289,LOW_RELIABILITY,0.39,6500.8,7529.02,CARD,8,FAILED,AUTHENTICATION_FAILURE,0
TXN_0002940,CUST_00289,LOW_RELIABILITY,0.39,6500.8,4010.81,UPI,15,FAILED,NETWORK_TIMEOUT,0
TXN_0002941,CUST_00289,LOW_RELIABILITY,0.39,6500.8,4968.35,WALLET,11,FAILED,AUTHENTICATION_FAILURE,0
TXN_0002947,CUST_00290,HIGH_RELIABILITY,0.93,4615.42,609.83,CARD,3,FAILED,TEMPORARY_BANK_ERROR,3
TXN_0002956,CUST_00291,MEDIUM_RELIABILITY,0.75,9810.31,10852.62,UPI,14,FAILED,USER_ABANDONMENT,0
TXN_0002965,CUST_00292,HIGH_RELIABILITY,0.93,5602.52,4667.06,UPI,11,FAILED,INSUFFICIENT_FUNDS,1
TXN_0002975,CUST_00293,MEDIUM_RELIABILITY,0.79,2781.38,1237.3,CARD,2,FAILED,TEMPORARY_BANK_ERROR,1
TXN_0002978,CUST_00293,MEDIUM_RELIABILITY,0.79,2781.38,2168.38,NET_BANKING,17,FAILED,AUTHENTICATION_FAILURE,1
TXN_0002990,CUST_00295,LOW_RELIABILITY,0.39,1232.94,2192.26,NET_BANKING,10,FAILED,NETWORK_TIMEOUT,1
TXN_0002991,CUST_00295,LOW_RELIABILITY,0.39,1232.94,334.82,CARD,18,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0002992,CUST_00295,LOW_RELIABILITY,0.39,1232.94,938.18,CARD,0,FAILED,NETWORK_TIMEOUT,0
TXN_0002993,CUST_00295,LOW_RELIABILITY,0.39,1232.94,1415.52,UPI,22,FAILED,INSUFFICIENT_FUNDS,0
TXN_0002994,CUST_00295,LOW_RELIABILITY,0.39,1232.94,1521.11,UPI,9,FAILED,USER_ABANDONMENT,0
TXN_0002995,CUST_00295,LOW_RELIABILITY,0.39,1232.94,1183.39,CARD,12,FAILED,TEMPORARY_BANK_ERROR,2
TXN_0002996,CUST_00295,LOW_RELIABILITY,0.39,1232.94,1204.64,CARD,4,FAILED,NETWORK_TIMEOUT,1
TXN_0002997,CUST_00295,LOW_RELIABILITY,0.39,1232.94,1435.41,CARD,16,FAILED,INSUFFICIENT_FUNDS,0
TXN_0003000,CUST_00296,MEDIUM_RELIABILITY,0.68,6588.31,8800.27,WALLET,20,FAILED,INSUFFICIENT_FUNDS,0
TXN_0003002,CUST_00296,MEDIUM_RELIABILITY,0.68,6588.31,4042.17,UPI,7,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0003012,CUST_00297,MEDIUM_RELIABILITY,0.69,3783.84,4115.76,UPI,23,FAILED,TECHNICAL_ERROR,2
TXN_0003014,CUST_00297,MEDIUM_RELIABILITY,0.69,3783.84,2920.16,UPI,19,FAILED,NETWORK_TIMEOUT,1
TXN_0003016,CUST_00297,MEDIUM_RELIABILITY,0.69,3783.84,1923.43,UPI,9,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0003017,CUST_00297,MEDIUM_RELIABILITY,0.69,3783.84,5981.67,CARD,14,FAILED,USER_ABANDONMENT,0
TXN_0003018,CUST_00297,MEDIUM_RELIABILITY,0.69,3783.84,3805.26,NET_BANKING,2,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0003020,CUST_00298,HIGH_RELIABILITY,0.98,7635.46,6721.7,CARD,18,FAILED,NETWORK_TIMEOUT,2
TXN_0003037,CUST_00299,MEDIUM_RELIABILITY,0.8,2137.04,1744.12,CARD,19,FAILED,AUTHENTICATION_FAILURE,0
TXN_0003046,CUST_00300,HIGH_RELIABILITY,0.9,1572.16,2384.2,UPI,13,FAILED,TECHNICAL_ERROR,0
TXN_0003048,CUST_00300,HIGH_RELIABILITY,0.9,1572.16,2396.09,WALLET,8,FAILED,AUTHENTICATION_FAILURE,0
TXN_0003053,CUST_00301,MEDIUM_RELIABILITY,0.69,3146.61,1771.99,UPI,7,FAILED,AUTHENTICATION_FAILURE,2
TXN_0003059,CUST_00302,MEDIUM_RELIABILITY,0.69,1342.67,1379.1,UPI,15,FAILED,AUTHENTICATION_FAILURE,0
TXN_0003061,CUST_00302,MEDIUM_RELIABILITY,0.69,1342.67,2117.09,NET_BANKING,18,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0003064,CUST_00302,MEDIUM_RELIABILITY,0.69,1342.67,1176.37,UPI,0,FAILED,USER_ABANDONMENT,2
TXN_0003065,CUST_00302,MEDIUM_RELIABILITY,0.69,1342.67,1958.16,CARD,23,FAILED,USER_ABANDONMENT,2
TXN_0003066,CUST_00303,MEDIUM_RELIABILITY,0.68,4877.4,100.0,CARD,6,FAILED,INSUFFICIENT_FUNDS,0
TXN_0003075,CUST_00303,MEDIUM_RELIABILITY,0.68,4877.4,3575.74,CARD,20,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0003084,CUST_00304,HIGH_RELIABILITY,0.9,6099.78,100.0,UPI,9,FAILED,USER_ABANDONMENT,0
TXN_0003097,CUST_00306,MEDIUM_RELIABILITY,0.66,8094.4,2859.87,UPI,14,FAILED,TECHNICAL_ERROR,0
TXN_0003098,CUST_00306,MEDIUM_RELIABILITY,0.66,8094.4,7351.72,NET_BANKING,23,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0003101,CUST_00306,MEDIUM_RELIABILITY,0.66,8094.4,8241.92,CARD,16,FAILED,AUTHENTICATION_FAILURE,0
TXN_0003109,CUST_00307,MEDIUM_RELIABILITY,0.79,1276.71,2033.52,NET_BANKING,9,FAILED,AUTHENTICATION_FAILURE,1
TXN_0003110,CUST_00307,MEDIUM_RELIABILITY,0.79,1276.71,1132.08,NET_BANKING,15,FAILED,TECHNICAL_ERROR,1
TXN_0003111,CUST_00307,MEDIUM_RELIABILITY,0.79,1276.71,987.88,NET_BANKING,1,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0003112,CUST_00307,MEDIUM_RELIABILITY,0.79,1276.71,1036.02,UPI,4,FAILED,NETWORK_TIMEOUT,0
TXN_0003125,CUST_00308,HIGH_RELIABILITY,0.98,13892.21,17741.85,UPI,3,FAILED,USER_ABANDONMENT,0
TXN_0003130,CUST_00309,MEDIUM_RELIABILITY,0.66,3130.34,2408.58,WALLET,4,FAILED,INSUFFICIENT_FUNDS,3
TXN_0003132,CUST_00309,MEDIUM_RELIABILITY,0.66,3130.34,2254.48,CARD,18,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0003135,CUST_00309,MEDIUM_RELIABILITY,0.66,3130.34,2133.47,NET_BANKING,3,FAILED,NETWORK_TIMEOUT,1
TXN_0003142,CUST_00309,MEDIUM_RELIABILITY,0.66,3130.34,3790.09,NET_BANKING,5,FAILED,INSUFFICIENT_FUNDS,1
TXN_0003143,CUST_00309,MEDIUM_RELIABILITY,0.66,3130.34,2891.34,UPI,12,FAILED,INSUFFICIENT_FUNDS,0
TXN_0003154,CUST_00311,LOW_RELIABILITY,0.4,1623.58,1540.02,NET_BANKING,3,FAILED,NETWORK_TIMEOUT,2
TXN_0003155,CUST_00311,LOW_RELIABILITY,0.4,1623.58,2537.29,UPI,13,FAILED,TECHNICAL_ERROR,3
TXN_0003156,CUST_00311,LOW_RELIABILITY,0.4,1623.58,1309.18,WALLET,5,FAILED,TECHNICAL_ERROR,3
TXN_0003157,CUST_00311,LOW_RELIABILITY,0.4,1623.58,2243.96,UPI,21,FAILED,TEMPORARY_BANK_ERROR,1
TXN_0003159,CUST_00311,LOW_RELIABILITY,0.4,1623.58,1228.5,CARD,16,FAILED,USER_ABANDONMENT,0
TXN_0003160,CUST_00311,LOW_RELIABILITY,0.4,1623.58,2008.39,UPI,16,FAILED,TEMPORARY_BANK_ERROR,1
TXN_0003161,CUST_00311,LOW_RELIABILITY,0.4,1623.58,1889.61,CARD,19,FAILED,TECHNICAL_ERROR,1
TXN_0003162,CUST_00311,LOW_RELIABILITY,0.4,1623.58,1855.41,CARD,19,FAILED,TEMPORARY_BANK_ERROR,0
