transaction_id,customer_id,customer_segment,historical_success_rate,average_transaction_amount,amount,payment_method,transaction_hour,status,failure_reason,retry_count
TXN_0000931,CUST_00091,HIGH_RELIABILITY,0.92,2588.63,4651.78,UPI,6,SUCCESS,,0
TXN_0000932,CUST_00092,MEDIUM_RELIABILITY,0.85,8834.72,6125.44,UPI,16,SUCCESS,,0
TXN_0000933,CUST_00092,MEDIUM_RELIABILITY,0.85,8834.72,6892.65,CARD,19,SUCCESS,,0
TXN_0000934,CUST_00092,MEDIUM_RELIABILITY,0.85,8834.72,11872.41,UPI,22,SUCCESS,,0
TXN_0000935,CUST_00092,MEDIUM_RELIABILITY,0.85,8834.72,7466.64,UPI,21,SUCCESS,,0
TXN_0000936,CUST_00092,MEDIUM_RELIABILITY,0.85,8834.72,8674.24,UPI,1,SUCCESS,,0
TXN_0000937,CUST_00092,MEDIUM_RELIABILITY,0.85,8834.72,8924.44,NET_BANKING,19,SUCCESS,,0
TXN_0000938,CUST_00092,MEDIUM_RELIABILITY,0.85,8834.72,2050.81,CARD,0,FAILED,AUTHENTICATION_FAILURE,1
TXN_0000939,CUST_00092,MEDIUM_RELIABILITY,0.85,8834.72,8785.82,WALLET,11,SUCCESS,,0
TXN_0000940,CUST_00093,MEDIUM_RELIABILITY,0.71,6769.85,4902.11,UPI,20,SUCCESS,,0
TXN_0000941,CUST_00093,MEDIUM_RELIABILITY,0.71,6769.85,5434.5,WALLET,16,SUCCESS,,0
TXN_0000942,CUST_00093,MEDIUM_RELIABILITY,0.71,6769.85,10679.12,UPI,10,SUCCESS,,0
TXN_0000943,CUST_00093,MEDIUM_RELIABILITY,0.71,6769.85,3367.3,CARD,2,FAILED,INSUFFICIENT_FUNDS,0
TXN_0000944,CUST_00093,MEDIUM_RELIABILITY,0.71,6769.85,8971.96,WALLET,0,FAILED,TECHNICAL_ERROR,0
TXN_0000945,CUST_00094,LOW_RELIABILITY,0.59,3975.37,3531.78,UPI,5,FAILED,AUTHENTICATION_FAILURE,0
TXN_0000946,CUST_00094,LOW_RELIABILITY,0.59,3975.37,3530.51,UPI,16,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0000947,CUST_00094,LOW_RELIABILITY,0.59,3975.37,5232.18,UPI,0,SUCCESS,,0
TXN_0000948,CUST_00094,LOW_RELIABILITY,0.59,3975.37,4516.1,WALLET,7,FAILED,USER_ABANDONMENT,1
TXN_0000949,CUST_00094,LOW_RELIABILITY,0.59,3975.37,4882.73,UPI,12,SUCCESS,,0
TXN_0000950,CUST_00094,LOW_RELIABILITY,0.59,3975.37,5514.93,CARD,20,SUCCESS,,0
TXN_0000951,CUST_00094,LOW_RELIABILITY,0.59,3975.37,3448.54,UPI,18,FAILED,TECHNICAL_ERROR,2
TXN_0000952,CUST_00094,LOW_RELIABILITY,0.59,3975.37,3001.82,UPI,17,FAILED,AUTHENTICATION_FAILURE,0
TXN_0000953,CUST_00094,LOW_RELIABILITY,0.59,3975.37,2249.82,CARD,6,SUCCESS,,0
TXN_0000954,CUST_00094,LOW_RELIABILITY,0.59,3975.37,2662.85,UPI,22,SUCCESS,,0
TXN_0000955,CUST_00094,LOW_RELIABILITY,0.59,3975.37,8664.87,WALLET,13,SUCCESS,,0
TXN_0000956,CUST_00094,LOW_RELIABILITY,0.59,3975.37,5954.59,WALLET,4,SUCCESS,,0
TXN_0000957,CUST_00095,HIGH_RELIABILITY,0.94,4385.93,2015.64,WALLET,10,SUCCESS,,0
TXN_0000958,CUST_00095,HIGH_RELIABILITY,0.94,4385.93,2065.85,CARD,23,SUCCESS,,0
TXN_0000959,CUST_00095,HIGH_RELIABILITY,0.94,4385.93,5231.3,UPI,4,SUCCESS,,0
TXN_0000960,CUST_00095,HIGH_RELIABILITY,0.94,4385.93,5346.04,NET_BANKING,13,SUCCESS,,0
TXN_0000961,CUST_00095,HIGH_RELIABILITY,0.94,4385.93,5348.88,UPI,23,SUCCESS,,0
TXN_0000962,CUST_00095,HIGH_RELIABILITY,0.94,4385.93,3938.64,NET_BANKING,23,SUCCESS,,0
TXN_0000963,CUST_00095,HIGH_RELIABILITY,0.94,4385.93,4165.84,NET_BANKING,3,SUCCESS,,0
TXN_0000964,CUST_00095,HIGH_RELIABILITY,0.94,4385.93,4961.15,UPI,19,SUCCESS,,0
TXN_0000965,CUST_00095,HIGH_RELIABILITY,0.94,4385.93,4536.62,CARD,19,SUCCESS,,0
TXN_0000966,CUST_00095,HIGH_RELIABILITY,0.94,4385.93,492.45,UPI,21,FAILED,TEMPORARY_BANK_ERROR,1
TXN_0000967,CUST_00095,HIGH_RELIABILITY,0.94,4385.93,3982.78,UPI,19,SUCCESS,,0
TXN_0000968,CUST_00095,HIGH_RELIABILITY,0.94,4385.93,2892.25,CARD,5,SUCCESS,,0
TXN_0000969,CUST_00095,HIGH_RELIABILITY,0.94,4385.93,4693.32,CARD,4,SUCCESS,,0
TXN_0000970,CUST_00095,HIGH_RELIABILITY,0.94,4385.93,9623.18,UPI,13,SUCCESS,,0
TXN_0000971,CUST_00096,HIGH_RELIABILITY,0.89,13561.02,15554.39,WALLET,13,SUCCESS,,0
TXN_0000972,CUST_00096,HIGH_RELIABILITY,0.89,13561.02,11860.31,CARD,6,SUCCESS,,0
TXN_0000973,CUST_00096,HIGH_RELIABILITY,0.89,13561.02,18561.25,UPI,14,SUCCESS,,0
TXN_0000974,CUST_00096,HIGH_RELIABILITY,0.89,13561.02,16179.32,CARD,10,SUCCESS,,0
TXN_0000975,CUST_00096,HIGH_RELIABILITY,0.89,13561.02,15839.78,NET_BANKING,13,SUCCESS,,0
TXN_0000976,CUST_00097,MEDIUM_RELIABILITY,0.85,6514.46,8095.78,CARD,12,SUCCESS,,0
TXN_0000977,CUST_00097,MEDIUM_RELIABILITY,0.85,6514.46,11873.37,UPI,23,SUCCESS,,0
TXN_0000978,CUST_00097,MEDIUM_RELIABILITY,0.85,6514.46,3567.61,CARD,20,SUCCESS,,0
TXN_0000979,CUST_00097,MEDIUM_RELIABILITY,0.85,6514.46,7748.64,NET_BANKING,16,FAILED,INSUFFICIENT_FUNDS,2
TXN_0000980,CUST_00097,MEDIUM_RELIABILITY,0.85,6514.46,4100.51,NET_BANKING,7,SUCCESS,,0
TXN_0000981,CUST_00098,MEDIUM_RELIABILITY,0.72,3817.49,4665.76,WALLET,1,SUCCESS,,0
TXN_0000982,CUST_00098,MEDIUM_RELIABILITY,0.72,3817.49,2414.66,CARD,20,SUCCESS,,0
TXN_0000983,CUST_00098,MEDIUM_RELIABILITY,0.72,3817.49,3180.17,UPI,14,SUCCESS,,0
TXN_0000984,CUST_00098,MEDIUM_RELIABILITY,0.72,3817.49,3366.89,UPI,9,SUCCESS,,0
TXN_0000985,CUST_00098,MEDIUM_RELIABILITY,0.72,3817.49,5307.56,UPI,19,SUCCESS,,0
TXN_0000986,CUST_00098,MEDIUM_RELIABILITY,0.72,3817.49,5219.97,CARD,4,SUCCESS,,0
TXN_0000987,CUST_00098,MEDIUM_RELIABILITY,0.72,3817.49,1915.28,CARD,2,SUCCESS,,0
TXN_0000988,CUST_00098,MEDIUM_RELIABILITY,0.72,3817.49,3901.37,UPI,18,SUCCESS,,0
TXN_0000989,CUST_00098,MEDIUM_RELIABILITY,0.72,3817.49,2733.96,CARD,4,SUCCESS,,0
TXN_0000990,CUST_00098,MEDIUM_RELIABILITY,0.72,3817.49,1895.76,UPI,0,FAILED,INSUFFICIENT_FUNDS,1
TXN_0000991,CUST_00098,MEDIUM_RELIABILITY,0.72,3817.49,3486.11,UPI,14,FAILED,NETWORK_TIMEOUT,1
TXN_0000992,CUST_00099,HIGH_RELIABILITY,0.96,13559.54,11886.39,CARD,3,SUCCESS,,0
TXN_0000993,CUST_00099,HIGH_RELIABILITY,0.96,13559.54,26721.6,CARD,20,SUCCESS,,0
TXN_0000994,CUST_00099,HIGH_RELIABILITY,0.96,13559.54,15907.83,CARD,12,SUCCESS,,0
TXN_0000995,CUST_00099,HIGH_RELIABILITY,0.96,13559.54,6087.6,WALLET,19,SUCCESS,,0
TXN_0000996,CUST_00099,HIGH_RELIABILITY,0.96,13559.54,10496.31,UPI,12,SUCCESS,,0
TXN_0000997,CUST_00099,HIGH_RELIABILITY,0.96,13559.54,19099.34,UPI,10,SUCCESS,,0
TXN_0000998,CUST_00099,HIGH_RELIABILITY,0.96,13559.54,24886.87,CARD,4,SUCCESS,,0
TXN_0000999,CUST_00100,HIGH_RELIABILITY,0.98,11918.26,4357.4,UPI,22,SUCCESS,,0
TXN_0001000,CUST_00100,HIGH_RELIABILITY,0.98,11918.26,2956.09,UPI,23,SUCCESS,,0
TXN_0001001,CUST_00100,HIGH_RELIABILITY,0.98,11918.26,20837.72,UPI,20,SUCCESS,,0
TXN_0001002,CUST_00100,HIGH_RELIABILITY,0.98,11918.26,13775.67,NET_BANKING,6,FAILED,AUTHENTICATION_FAILURE,0
TXN_0001003,CUST_00100,HIGH_RELIABILITY,0.98,11918.26,7778.84,CARD,15,SUCCESS,,0
TXN_0001004,CUST_00100,HIGH_RELIABILITY,0.98,11918.26,14467.0,UPI,15,SUCCESS,,0
TXN_0001005,CUST_00100,HIGH_RELIABILITY,0.98,11918.26,100.0,CARD,15,SUCCESS,,0
TXN_0001006,CUST_00101,LOW_RELIABILITY,0.54,772.15,773.19,UPI,19,FAILED,USER_ABANDONMENT,0
TXN_0001007,CUST_00101,LOW_RELIABILITY,0.54,772.15,873.4,CARD,6,FAILED,TEMPORARY_BANK_ERROR,1
TXN_0001008,CUST_00101,LOW_RELIABILITY,0.54,772.15,1057.62,UPI,1,SUCCESS,,0
TXN_0001009,CUST_00101,LOW_RELIABILITY,0.54,772.15,459.0,NET_BANKING,9,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0001010,CUST_00101,LOW_RELIABILITY,0.54,772.15,798.62,WALLET,5,SUCCESS,,0
TXN_0001011,CUST_00101,LOW_RELIABILITY,0.54,772.15,486.32,CARD,22,SUCCESS,,0
TXN_0001012,CUST_00101,LOW_RELIABILITY,0.54,772.15,851.03,CARD,17,FAILED,INSUFFICIENT_FUNDS,0
TXN_0001013,CUST_00101,LOW_RELIABILITY,0.54,772.15,495.61,WALLET,2,SUCCESS,,0
TXN_0001014,CUST_00101,LOW_RELIABILITY,0.54,772.15,646.1,UPI,12,SUCCESS,,0
TXN_0001015,CUST_00101,LOW_RELIABILITY,0.54,772.15,464.58,NET_BANKING,17,FAILED,INSUFFICIENT_FUNDS,0
TXN_0001016,CUST_00101,LOW_RELIABILITY,0.54,772.15,973.26,NET_BANKING,10,SUCCESS,,0
TXN_0001017,CUST_00101,LOW_RELIABILITY,0.54,772.15,1037.29,CARD,22,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0001018,CUST_00102,HIGH_RELIABILITY,0.9,13579.76,12305.32,CARD,2,SUCCESS,,0
TXN_0001019,CUST_00102,HIGH_RELIABILITY,0.9,13579.76,13787.47,CARD,22,SUCCESS,,0
TXN_0001020,CUST_00102,HIGH_RELIABILITY,0.9,13579.76,5711.15,CARD,10,SUCCESS,,0
TXN_0001021,CUST_00102,HIGH_RELIABILITY,0.9,13579.76,11951.95,CARD,19,SUCCESS,,0
TXN_0001022,CUST_00102,HIGH_RELIABILITY,0.9,13579.76,13307.05,UPI,18,SUCCESS,,0
TXN_0001023,CUST_00102,HIGH_RELIABILITY,0.9,13579.76,27815.66,CARD,15,SUCCESS,,0
TXN_0001024,CUST_00102,HIGH_RELIABILITY,0.9,13579.76,7539.66,UPI,19,SUCCESS,,0
TXN_0001025,CUST_00102,HIGH_RELIABILITY,0.9,13579.76,21533.03,UPI,6,FAILED,TEMPORARY_BANK_ERROR,1
TXN_0001026,CUST_00102,HIGH_RELIABILITY,0.9,13579.76,18994.6,UPI,6,SUCCESS,,0
TXN_0001027,CUST_00102,HIGH_RELIABILITY,0.9,13579.76,15104.15,WALLET,13,FAILED,NETWORK_TIMEOUT,1
TXN_0001028,CUST_00102,HIGH_RELIABILITY,0.9,13579.76,23132.42,UPI,20,SUCCESS,,0
TXN_0001029,CUST_00102,HIGH_RELIABILITY,0.9,13579.76,15601.0,UPI,2,SUCCESS,,0
TXN_0001030,CUST_00102,HIGH_RELIABILITY,0.9,13579.76,15693.64,CARD,10,SUCCESS,,0
TXN_0001031,CUST_00102,HIGH_RELIABILITY,0.9,13579.76,13291.21,UPI,10,SUCCESS,,0
TXN_0001032,CUST_00102,HIGH_RELIABILITY,0.9,13579.76,20226.07,CARD,19,SUCCESS,,0
TXN_0001033,CUST_00103,HIGH_RELIABILITY,0.95,1128.76,1623.82,UPI,10,SUCCESS,,0
TXN_0001034,CUST_00103,HIGH_RELIABILITY,0.95,1128.76,846.26,CARD,15,SUCCESS,,0
TXN_0001035,CUST_00103,HIGH_RELIABILITY,0.95,1128.76,533.11,CARD,15,SUCCESS,,0
TXN_0001036,CUST_00103,HIGH_RELIABILITY,0.95,1128.76,1037.11,CARD,17,SUCCESS,,0
TXN_0001037,CUST_00103,HIGH_RELIABILITY,0.95,1128.76,767.54,CARD,13,SUCCESS,,0
TXN_0001038,CUST_00103,HIGH_RELIABILITY,0.95,1128.76,1100.08,UPI,16,SUCCESS,,0
TXN_0001039,CUST_00103,HIGH_RELIABILITY,0.95,1128.76,1687.47,CARD,10,SUCCESS,,0
TXN_0001040,CUST_00104,HIGH_RELIABILITY,0.89,10289.02,8406.95,UPI,21,SUCCESS,,0
TXN_0001041,CUST_00104,HIGH_RELIABILITY,0.89,10289.02,10112.78,WALLET,11,FAILED,TEMPORARY_BANK_ERROR,1
TXN_0001042,CUST_00104,HIGH_RELIABILITY,0.89,10289.02,10527.82,UPI,12,SUCCESS,,0
TXN_0001043,CUST_00104,HIGH_RELIABILITY,0.89,10289.02,13780.83,NET_BANKING,18,SUCCESS,,0
TXN_0001044,CUST_00104,HIGH_RELIABILITY,0.89,10289.02,1041.7,UPI,3,SUCCESS,,0
TXN_0001045,CUST_00105,MEDIUM_RELIABILITY,0.65,2027.68,1535.6,CARD,10,SUCCESS,,0
TXN_0001046,CUST_00105,MEDIUM_RELIABILITY,0.65,2027.68,2199.05,UPI,2,SUCCESS,,0
TXN_0001047,CUST_00105,MEDIUM_RELIABILITY,0.65,2027.68,3001.03,UPI,14,SUCCESS,,0
TXN_0001048,CUST_00105,MEDIUM_RELIABILITY,0.65,2027.68,1628.71,UPI,16,FAILED,TEMPORARY_BANK_ERROR,1
TXN_0001049,CUST_00105,MEDIUM_RELIABILITY,0.65,2027.68,505.66,NET_BANKING,2,SUCCESS,,0
TXN_0001050,CUST_00105,MEDIUM_RELIABILITY,0.65,2027.68,2530.31,UPI,15,SUCCESS,,0
TXN_0001051,CUST_00105,MEDIUM_RELIABILITY,0.65,2027.68,1512.36,UPI,10,SUCCESS,,0
TXN_0001052,CUST_00105,MEDIUM_RELIABILITY,0.65,2027.68,1062.77,CARD,16,FAILED,NETWORK_TIMEOUT,1
TXN_0001053,CUST_00105,MEDIUM_RELIABILITY,0.65,2027.68,1521.29,UPI,16,SUCCESS,,0
TXN_0001054,CUST_00106,MEDIUM_RELIABILITY,0.77,7073.0,6550.94,UPI,1,SUCCESS,,0
TXN_0001055,CUST_00106,MEDIUM_RELIABILITY,0.77,7073.0,5362.06,CARD,16,FAILED,NETWORK_TIMEOUT,0
TXN_0001056,CUST_00106,MEDIUM_RELIABILITY,0.77,7073.0,833.01,NET_BANKING,2,SUCCESS,,0
TXN_0001057,CUST_00106,MEDIUM_RELIABILITY,0.77,7073.0,9610.98,NET_BANKING,3,SUCCESS,,0
TXN_0001058,CUST_00106,MEDIUM_RELIABILITY,0.77,7073.0,10679.88,CARD,9,FAILED,AUTHENTICATION_FAILURE,1
TXN_0001059,CUST_00106,MEDIUM_RELIABILITY,0.77,7073.0,8916.29,UPI,6,FAILED,NETWORK_TIMEOUT,0
TXN_0001060,CUST_00106,MEDIUM_RELIABILITY,0.77,7073.0,3854.26,UPI,3,SUCCESS,,0
TXN_0001061,CUST_00107,MEDIUM_RELIABILITY,0.79,2630.56,2418.55,UPI,0,SUCCESS,,0
TXN_0001062,CUST_00107,MEDIUM_RELIABILITY,0.79,2630.56,2623.7,CARD,3,FAILED,NETWORK_TIMEOUT,0
TXN_0001063,CUST_00107,MEDIUM_RELIABILITY,0.79,2630.56,3260.63,UPI,22,SUCCESS,,0
TXN_0001064,CUST_00107,MEDIUM_RELIABILITY,0.79,2630.56,3333.8,CARD,5,FAILED,INSUFFICIENT_FUNDS,0
TXN_0001065,CUST_00107,MEDIUM_RELIABILITY,0.79,2630.56,1858.04,UPI,4,FAILED,TECHNICAL_ERROR,0
TXN_0001066,CUST_00107,MEDIUM_RELIABILITY,0.79,2630.56,2716.84,UPI,2,SUCCESS,,0
TXN_0001067,CUST_00107,MEDIUM_RELIABILITY,0.79,2630.56,3111.72,UPI,19,SUCCESS,,0
TXN_0001068,CUST_00108,HIGH_RELIABILITY,0.96,4321.49,6838.02,NET_BANKING,22,SUCCESS,,0
TXN_0001069,CUST_00108,HIGH_RELIABILITY,0.96,4321.49,5539.3,UPI,10,SUCCESS,,0
TXN_0001070,CUST_00108,HIGH_RELIABILITY,0.96,4321.49,5685.45,CARD,21,SUCCESS,,0
TXN_0001071,CUST_00108,HIGH_RELIABILITY,0.96,4321.49,4466.39,UPI,14,SUCCESS,,0
TXN_0001072,CUST_00108,HIGH_RELIABILITY,0.96,4321.49,6759.6,UPI,22,SUCCESS,,0
TXN_0001073,CUST_00108,HIGH_RELIABILITY,0.96,4321.49,5029.8,CARD,21,SUCCESS,,0
TXN_0001074,CUST_00108,HIGH_RELIABILITY,0.96,4321.49,2833.02,NET_BANKING,15,SUCCESS,,0
TXN_0001075,CUST_00108,HIGH_RELIABILITY,0.96,4321.49,6747.35,UPI,19,SUCCESS,,0
TXN_0001076,CUST_00108,HIGH_RELIABILITY,0.96,4321.49,5527.88,UPI,5,SUCCESS,,0
TXN_0001077,CUST_00108,HIGH_RELIABILITY,0.96,4321.49,3555.65,CARD,10,SUCCESS,,0
TXN_0001078,CUST_00108,HIGH_RELIABILITY,0.96,4321.49,3492.64,UPI,15,SUCCESS,,0
TXN_0001079,CUST_00108,HIGH_RELIABILITY,0.96,4321.49,4834.15,CARD,5,SUCCESS,,0
TXN_0001080,CUST_00108,HIGH_RELIABILITY,0.96,4321.49,5122.15,UPI,18,SUCCESS,,0
TXN_0001081,CUST_00108,HIGH_RELIABILITY,0.96,4321.49,4662.53,UPI,22,SUCCESS,,0
TXN_0001082,CUST_00108,HIGH_RELIABILITY,0.96,4321.49,4859.62,UPI,20,SUCCESS,,0
TXN_0001083,CUST_00109,MEDIUM_RELIABILITY,0.72,7591.67,12753.88,CARD,12,SUCCESS,,0
TXN_0001084,CUST_00109,MEDIUM_RELIABILITY,0.72,7591.67,10845.59,UPI,7,SUCCESS,,0
TXN_0001085,CUST_00109,MEDIUM_RELIABILITY,0.72,7591.67,8170.57,WALLET,12,FAILED,TEMPORARY_BANK_ERROR,1
TXN_0001086,CUST_00109,MEDIUM_RELIABILITY,0.72,7591.67,10450.12,UPI,13,SUCCESS,,0
TXN_0001087,CUST_00109,MEDIUM_RELIABILITY,0.72,7591.67,4456.24,UPI,22,FAILED,AUTHENTICATION_FAILURE,0
TXN_0001088,CUST_00109,MEDIUM_RELIABILITY,0.72,7591.67,8800.04,WALLET,18,SUCCESS,,0
TXN_0001089,CUST_00109,MEDIUM_RELIABILITY,0.72,7591.67,13085.93,UPI,19,SUCCESS,,0
TXN_0001090,CUST_00109,MEDIUM_RELIABILITY,0.72,7591.67,6929.54,CARD,14,FAILED,TECHNICAL_ERROR,0
TXN_0001091,CUST_00109,MEDIUM_RELIABILITY,0.72,7591.67,5017.69,UPI,19,SUCCESS,,0
TXN_0001092,CUST_00110,MEDIUM_RELIABILITY,0.79,8567.62,6332.88,UPI,20,SUCCESS,,0
TXN_0001093,CUST_00110,MEDIUM_RELIABILITY,0.79,8567.62,4833.4,UPI,4,SUCCESS,,0
TXN_0001094,CUST_00110,MEDIUM_RELIABILITY,0.79,8567.62,5878.2,WALLET,20,SUCCESS,,0
TXN_0001095,CUST_00110,MEDIUM_RELIABILITY,0.79,8567.62,7297.87,NET_BANKING,21,FAILED,INSUFFICIENT_FUNDS,0
TXN_0001096,CUST_00110,MEDIUM_RELIABILITY,0.79,8567.62,3750.67,CARD,6,FAILED,USER_ABANDONMENT,0
TXN_0001097,CUST_00110,MEDIUM_RELIABILITY,0.79,8567.62,8621.14,NET_BANKING,21,SUCCESS,,0
TXN_0001098,CUST_00110,MEDIUM_RELIABILITY,0.79,8567.62,11659.77,WALLET,13,SUCCESS,,0
TXN_0001099,CUST_00110,MEDIUM_RELIABILITY,0.79,8567.62,5456.7,WALLET,2,SUCCESS,,0
TXN_0001100,CUST_00110,MEDIUM_RELIABILITY,0.79,8567.62,13774.28,CARD,16,SUCCESS,,0
TXN_0001101,CUST_00110,MEDIUM_RELIABILITY,0.79,8567.62,10318.13,UPI,9,FAILED,TECHNICAL_ERROR,3
TXN_0001102,CUST_00110,MEDIUM_RELIABILITY,0.79,8567.62,12099.47,UPI,17,SUCCESS,,0
TXN_0001103,CUST_00111,LOW_RELIABILITY,0.54,4064.5,2994.99,UPI,9,SUCCESS,,0
TXN_0001104,CUST_00111,LOW_RELIABILITY,0.54,4064.5,5453.79,UPI,22,SUCCESS,,0
TXN_0001105,CUST_00111,LOW_RELIABILITY,0.54,4064.5,2289.23,CARD,22,FAILED,NETWORK_TIMEOUT,0
TXN_0001106,CUST_00111,LOW_RELIABILITY,0.54,4064.5,5511.86,CARD,15,FAILED,INSUFFICIENT_FUNDS,1
TXN_0001107,CUST_00111,LOW_RELIABILITY,0.54,4064.5,4343.88,UPI,13,FAILED,TECHNICAL_ERROR,1
TXN_0001108,CUST_00111,LOW_RELIABILITY,0.54,4064.5,4963.98,UPI,2,SUCCESS,,0
TXN_0001109,CUST_00111,LOW_RELIABILITY,0.54,4064.5,2153.22,UPI,15,SUCCESS,,0
TXN_0001110,CUST_00111,LOW_RELIABILITY,0.54,4064.5,2609.3,WALLET,4,FAILED,INSUFFICIENT_FUNDS,0
TXN_0001111,CUST_00111,LOW_RELIABILITY,0.54,4064.5,5035.47,CARD,22,SUCCESS,,0
TXN_0001112,CUST_00111,LOW_RELIABILITY,0.54,4064.5,2522.68,UPI,5,FAILED,NETWORK_TIMEOUT,1
TXN_0001113,CUST_00112,MEDIUM_RELIABILITY,0.67,3993.3,4733.19,UPI,5,SUCCESS,,0
TXN_0001114,CUST_00112,MEDIUM_RELIABILITY,0.67,3993.3,1809.54,UPI,15,SUCCESS,,0
TXN_0001115,CUST_00112,MEDIUM_RELIABILITY,0.67,3993.3,5348.11,UPI,16,FAILED,TECHNICAL_ERROR,0
TXN_0001116,CUST_00112,MEDIUM_RELIABILITY,0.67,3993.3,2024.57,UPI,1,SUCCESS,,0
TXN_0001117,CUST_00112,MEDIUM_RELIABILITY,0.67,3993.3,4875.5,CARD,3,SUCCESS,,0
TXN_0001118,CUST_00112,MEDIUM_RELIABILITY,0.67,3993.3,4992.63,WALLET,2,FAILED,AUTHENTICATION_FAILURE,3
TXN_0001119,CUST_00112,MEDIUM_RELIABILITY,0.67,3993.3,2880.33,WALLET,8,SUCCESS,,0
TXN_0001120,CUST_00112,MEDIUM_RELIABILITY,0.67,3993.3,4922.98,UPI,19,FAILED,NETWORK_TIMEOUT,1
TXN_0001121,CUST_00112,MEDIUM_RELIABILITY,0.67,3993.3,4409.31,WALLET,2,SUCCESS,,0
TXN_0001122,CUST_00112,MEDIUM_RELIABILITY,0.67,3993.3,3132.6,CARD,18,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0001123,CUST_00112,MEDIUM_RELIABILITY,0.67,3993.3,2382.32,NET_BANKING,15,SUCCESS,,0
TXN_0001124,CUST_00113,HIGH_RELIABILITY,0.91,4415.86,949.19,CARD,10,SUCCESS,,0
TXN_0001125,CUST_00113,HIGH_RELIABILITY,0.91,4415.86,5033.46,WALLET,9,SUCCESS,,0
TXN_0001126,CUST_00113,HIGH_RELIABILITY,0.91,4415.86,1651.88,UPI,19,SUCCESS,,0
TXN_0001127,CUST_00113,HIGH_RELIABILITY,0.91,4415.86,4584.27,CARD,18,SUCCESS,,0
TXN_0001128,CUST_00113,HIGH_RELIABILITY,0.91,4415.86,3950.52,CARD,18,SUCCESS,,0
TXN_0001129,CUST_00113,HIGH_RELIABILITY,0.91,4415.86,5615.46,UPI,9,SUCCESS,,0
TXN_0001130,CUST_00113,HIGH_RELIABILITY,0.91,4415.86,3882.34,CARD,9,SUCCESS,,0
TXN_0001131,CUST_00113,HIGH_RELIABILITY,0.91,4415.86,3833.94,UPI,2,SUCCESS,,0
TXN_0001132,CUST_00113,HIGH_RELIABILITY,0.91,4415.86,5708.6,UPI,4,SUCCESS,,0
TXN_0001133,CUST_00113,HIGH_RELIABILITY,0.91,4415.86,5007.69,UPI,8,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0001134,CUST_00113,HIGH_RELIABILITY,0.91,4415.86,4974.3,CARD,4,SUCCESS,,0
TXN_0001135,CUST_00113,HIGH_RELIABILITY,0.91,4415.86,5244.75,UPI,5,SUCCESS,,0
TXN_0001136,CUST_00114,MEDIUM_RELIABILITY,0.86,4234.43,1633.52,CARD,16,SUCCESS,,0
TXN_0001137,CUST_00114,MEDIUM_RELIABILITY,0.86,4234.43,5516.26,UPI,2,SUCCESS,,0
TXN_0001138,CUST_00114,MEDIUM_RELIABILITY,0.86,4234.43,5271.81,CARD,4,SUCCESS,,0
TXN_0001139,CUST_00114,MEDIUM_RELIABILITY,0.86,4234.43,2512.4,NET_BANKING,13,SUCCESS,,0
TXN_0001140,CUST_00114,MEDIUM_RELIABILITY,0.86,4234.43,3821.01,UPI,14,SUCCESS,,0
TXN_0001141,CUST_00114,MEDIUM_RELIABILITY,0.86,4234.43,4167.85,UPI,18,SUCCESS,,0
TXN_0001142,CUST_00114,MEDIUM_RELIABILITY,0.86,4234.43,4006.62,UPI,20,SUCCESS,,0
TXN_0001143,CUST_00114,MEDIUM_RELIABILITY,0.86,4234.43,4799.91,NET_BANKING,1,SUCCESS,,0
TXN_0001144,CUST_00115,HIGH_RELIABILITY,0.98,9835.94,15467.48,CARD,15,SUCCESS,,0
TXN_0001145,CUST_00115,HIGH_RELIABILITY,0.98,9835.94,14092.02,NET_BANKING,17,SUCCESS,,0
TXN_0001146,CUST_00115,HIGH_RELIABILITY,0.98,9835.94,4673.18,CARD,12,SUCCESS,,0
TXN_0001147,CUST_00115,HIGH_RELIABILITY,0.98,9835.94,12283.4,UPI,13,FAILED,TECHNICAL_ERROR,0
TXN_0001148,CUST_00115,HIGH_RELIABILITY,0.98,9835.94,15064.46,CARD,16,SUCCESS,,0
TXN_0001149,CUST_00115,HIGH_RELIABILITY,0.98,9835.94,11357.79,UPI,17,SUCCESS,,0
TXN_0001150,CUST_00115,HIGH_RELIABILITY,0.98,9835.94,14128.27,WALLET,13,SUCCESS,,0
TXN_0001151,CUST_00115,HIGH_RELIABILITY,0.98,9835.94,17752.97,CARD,8,SUCCESS,,0
TXN_0001152,CUST_00115,HIGH_RELIABILITY,0.98,9835.94,13863.6,UPI,3,SUCCESS,,0
TXN_0001153,CUST_00115,HIGH_RELIABILITY,0.98,9835.94,10816.81,CARD,14,SUCCESS,,0
TXN_0001154,CUST_00115,HIGH_RELIABILITY,0.98,9835.94,13947.71,CARD,23,SUCCESS,,0
TXN_0001155,CUST_00116,MEDIUM_RELIABILITY,0.82,5275.05,5580.77,CARD,21,SUCCESS,,0
TXN_0001156,CUST_00116,MEDIUM_RELIABILITY,0.82,5275.05,5325.49,UPI,17,FAILED,TEMPORARY_BANK_ERROR,0
